416,Pike Place Pigs - Stephanie Shull,"Ceramic piggy banks, salt & pepper shakers, magnets/Christmas ornaments",206-841-0945,9401 12th Ave SW,Seattle,WA,98106,smsceramics@gmail.com,www.smsceramics.com,Oct - March: closed on Wednesdays.  April - Sept: open every day.,"North Arcade, Desimone Bridge & on Pike Place",<p>Micro-business based in White Center/Seattle.Â Pigs are handmade in my garageÂ and then come to the Market looking for good homes! Custom orders are welcome! Look for us on the daystalls north of Stewart Street.</p>,000000031,0,0
417,Shy Giant Frozen Yogurt,Lowfat and Nonfat Frozen Yogurt and Ice Cream,206-622-1988,1500 Pike Place #16,Seattle,WA,98101,,,Monday Saturday 10:00 - 5:30; Sunday 11:00 - 5:00. Winter: closed some Sundays.,Corner Market & Sanitary Market,"Shy Giant, the first frozen yogurt business in Seattle, was opened in 1976. Our specialty is tart frozen yogurt flavored with real fruit. We carry locally made Snoqualmie gourmet ice cream - it makes a fabulous shake! Our original frozen yogurt fruit smoothy is the best anywhere.",000000015,0,0
418,Sidhu Farm,,253-864-6898,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000011,0,0
419,Hardwood Specialties - John Silas,Laminated Hardwood Cribbage Boards,253-335-1490,,,,,john@15-2.com,www.15-2.com,"Thursday, Friday or Saturday","North Arcade, Desimone Bridge & on Pike Place","Located in Seattle's historic Pike Place Market for the past 30 years, John Silas, Northwest fine woodworking craftsman, has been producing one-of-a-kind pieces of highly functional art for sale there weekly. Â John uses a process known as Stack Laminating to create ornate geometric patterns using as many as 10 - 15 different naturally colored domestic and exotic species per piece. Each piece is uniquely signed and dated, and presented in its own velvet carrying case with all necessary pieces included. Â Please feel free to come visit his display Thursday, Friday or Saturday in the Market's North Arcade.<br />",000000045,0,0
420,Simply the Best,Organic Dried Fruits & Vegetables,206-624-8863,P.O. Box Â 4007,Omak,WA,98841,simply@simplythebest.net,www.esimplythebest.net,Daily 8:00 am to 6:00 pm,Main Arcade,"Delicious and healthy organic baked-dried Washington-grown fruit and vegetables. Organic fresh produce grown in Washington State. <a href=""â€™http://www.esimplythebest.netâ€™"" target=""â€™_newâ€™""><br /></a>",000000023,0,0
559,Plain and Tall - Sarah Stolar,,,,,,,,,,,,000000032,0,0
421,Sisters Cafe,"Soups, Sandwiches and Salads",206-623-6723,1530 Post Alley,Seattle,WA,98101,bhodaie@comcast.net,," Open daily from 8:00 am - 6:00 pm",Triangle Building & Post Alley Market,"We have unique European foccacia sandwiches and homemade soups and salads, served in a very unique European environment.<br />","000000087,000000088",0,0
423,Site Workshop,,206-285-3026,,,,,,,,First Avenue & Upper Post Alley,,000000067,0,0
426,Soli Terry Architects,,206-322-5016,,,,,,,,Pike Place - North End,,000000067,0,0
427,Spring Rain - John Sollid,"Stationery, Block Prints and Shirts",360-598-5886,P.O. Box 193,Poulsbo,WA,98370,,,Friday through Monday,"North Arcade, Desimone Bridge & on Pike Place",Hand painted stationery and pictures using block print techniques. Silk screened clothing. Some block printed pictures are hand tinted.<br />,000000035,0,0
428,Solstice Designs by Locals,,206-200-4153,,,,,,,,DownUnder,,000000054,0,0
429,Somera & Somera - Ronald & Donald Somera,,206-722-6924,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000037,0,0
430,"Sonya's",,206-441-7996,,,,,,,,First Avenue & Upper Post Alley,,"000000089,000000088",0,0
431,"Sosio's Produce","Fresh Fruits, Vegetables and Mushrooms",206-622-1370,1527 Pike Place,Seattle,WA,98101,info@sosiosproduce.com,www.sosiosproduce.com,6:00 a.m. to 6:00 p.m. Monday â€“ Saturday; 6:00 a.m. to 5:00 p.m. Sunday,Main Arcade,"<p>Sosio's is the home of the â€œOh My God!â€ peaches. They sell fresh fruits and vegetables from all around the world. They also have the largest fresh mushroom display in the Market. They sell local, organic produce when it is in season.Â They invite you to come in for a free sample.</p>",000000017,0,0
432,Sotto Voce,"Flavored Olive Oils, Herbed Wine Vinegars, Spicy Balsamic Vinegar",206-624-9998,211 171st Street S.,Spanaway,WA,98387,questions@sottovoce.com,www.sottovoce.com,Open daily from 10:00 am - 6:00 pm.,Triangle Building & Post Alley Market,"We Â produce small batches of premium flavored olive oils, herbed wine vinegars, balsamic vinegar and vinaigrette. Each bottle is finished by hand, from the flavoring and filling, to the corking and labeling; each unique to itself. Our products contain no artificial flavorings or additive and are 100% natural. Call (206) 624-9998 or toll free at 1-800-487-0730. Located at the corner of Pine Street and Pike Place across the street from City Fish.Â  <br /><br />",000000023,0,0
433,Soundview CafÃ©,,206-623-5700,,,,,,,,DownUnder,,"000000087,000000089,000000088",0,0
434,Spanish Table,,206-682-2827,1426 Western Ave.,Seattle,WA,98101,seattle@spanishtable.com,www.spanishtable.com,Open: Monday - Saturday 10 am - 6 pm; Sundays 11 am - 5 pm,Western Avenue,"The place to visit for imported wines and food from Spain, Portugal, Argentina and beyond, as well as paella pans, cazuelas, cataplanas plus tagines from Morocco and Tunisia.<br />","000000023,000000026",0,0
435,Stephanie Spearman,"Tie Dyed Children's Clothes and Hand Knitted Accessories, Scarves and Hats",206-650-4188,5024 43rd. S.,Seattle,WA,98118,beetson@aol.com,,"Summer everyday; Winter Sunday, Monday, Wednesday, Friday, Saturday","North Arcade, Desimone Bridge & on Pike Place","Tie dyed children's clothing and hand knit scarves, hats, etc. Also hand crotched accessories.<br />",000000032,0,0
436,Stackhouse Brothers Orchards,Flavored and Natural Almonds - Dried Fruit,800-382-7654,13501 Cogswell Rd.,Hickman,CA,95323,,,"January - March: Friday, Saturday, Sunday April - December: daily","North Arcade, Desimone Bridge & on Pike Place","We are a family owned and operated farm that sells natural and flavored almonds. Our flavors include hickory, garlic, roast, Cajun, cheese jalapeno, honey roast, cinnamon, raspberry, and our most popular, orange honey. We also have dried apricots, peaches, nectarines and raisins. <br />",000000022,0,0
437,Starbucks Coffee,,206-448-8762,,,,,,,,Pike Place - North End,,000000014,0,0
438,Steelhead Diner,,206-625-0129,,,,,,,,Triangle Building & Post Alley Market,,"000000089,000000088",0,0
440,"Basilic - Stacey and Drot Sterling, Jean Philippe","Handpainted Clothing, Pillows, Wall Hangings",206-818-5501,,,,,basilic2002@msn.com,www.basilictextiles.com,Open daily,"North Arcade, Desimone Bridge & on Pike Place","Basilic handpainted textiles began 12 years ago in Greece on a little island in the middle of the Aegean Sea. The unique and diverse designs are on 100% cotton fabric. Always starting off white like a canvas, painted by hand with various sized brushes, and created with non-toxic vibrant colors. <br /><a href=""â€™http://www.basilictextiles.comâ€™"" target=""â€™_newâ€™""><br /></a>",000000032,0,0
441,Carol Stewart Jewelry - Carol Stewart,Brass and Silver Jewelry,206-368-2493,P.O. Box 65230,Seattle,WA,98155,,,Fridays and some Thursdays,"North Arcade, Desimone Bridge & on Pike Place","<p>Brass and silver pins, earrings, and bracelets. Silver earrings, bracelets and necklaces.</p>",000000037,0,0
442,"Stewart's Meat Market",,360-458-2091,,,,,,,,Pike Place - North End,,000000021,0,0
534,Market Information Center,"Pike Place Market, Seattle and Local-Area Information",(206) 461-5888,"701 Pike St., Suite 800Â ",Seattle,WA,98101,visinfo@visitseattle.org,www.visitseattle.org/visitors/ccc.asp,Daily 10am-6pm,Information Booth,"Operated by Seattleâ€™s Convention and Visitors Bureau, the Market Information Center offers complimentary information on dining, tours, attractions and transportation in the Pike Place Market and around the Seattle area. Located at the SW Corner of 1st &amp; Pike<br /><br />",000000096,0,0
445,Pedrohm Woodworking - Lee Strohm,"Bread saws, cutting boards and toast tongs",360-432-0136,2601 E South Island Dr.,Shelton,WA,98584,leeswoods51@gmail.com,,"Friday, Saturday and Sunday - some Thursdays and Mondays. All days December 15 - 24","North Arcade, Desimone Bridge & on Pike Place","Pedrohm Woodworking was established in 1972. Lee Strohm is the sole proprietor. She joined the Pike Place Market in 1981. Her love of wood is an inherited gift; her great grandfather and grandfather Strohm were wheelwrights and woodworkers in Pennsylvania.Â Joining different woods to form pleasing patterns is her specialty.Â Her cutting boards are made of up toÂ six different woods, both domestic and exotic.Â Usually on 'the Bridge""Â - occasionally wet side north of Stewart Street.<br /><br />",000000038,0,0
446,Strange Bean Productions - Jon Strongbow,Hand-colored Fluorescent Prints / Books / Originals,206-328-6072,1139 34th Ave. Apt. C,Seattle,WA,98122,jstrongbow@aol.com,www.jonstrongbow.com,Flexible: two to three days usually,"North Arcade, Desimone Bridge & on Pike Place","Worlds within worlds; Cultures within cultures; All walks of life are sacred: Native Americans, Tibetans, Africans, Aboriginal Australians, etc .... Dinosaurs, Whales, Seattlescapes, Surreal Psycho-spiritual truths unveiled and displayed ... An amazing time is guaranteed for all!<a href=""â€™http://www.jonstrongbow.comâ€™""><br /></a>",000000035,0,0
447,Studio Solstone,Prints and Calendars based on original artwork of Sarah Clementson,206-624-9102,19496 Noll Rd. NE,Poulsbo,WA,98370,michael@seattlewatercolors.com,www.seattlewatercolors.com,Monday - Saturday 9 - 5 (Sundays optional),Economy Market Building,"We feature the work of Michael Yeager and Sarah Clementson. Sarah focuses on watercolors, still life pastels and oils. Michael writes and makes games. Our product line includes calendars, posters, notecards, playing cards, etc.<br /><a href=""â€™http://www.seattlewatercolors.comâ€™"" target=""â€™_newâ€™""><br /></a>",000000054,0,0
448,Sua Yang Farm,"Flowers, Vegetables, Herbs",425-672-9369,19410 34th Drive SE,Bothell,WA,9801,xeeys@yahoo.com,,8 am 5 pm M F in the summer; varies the rest of the year,"North Arcade, Desimone Bridge & on Pike Place","Sua Yang Farm in Woodinville, WA has been coming to the Market for 15 years to sell flowers, vegetables, and herbs. Our specialty is cut flowers and dried flowers offered in bunches or bouquets. We have experience and expertise to provide professional arrangements for weddings, funerals, or other life events. Located at the Southern corner of the Market entrance at Pike Place &amp; Stewart St.<br /><br />",,0,0
449,Ardent - Sam Sung,,425-641-6069,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000037,0,0
450,Sunshine Jewelry,,206-521-9900,,,,,,,,DownUnder,,000000057,0,0
451,Sur La Table,"Kitchenware, Bakeware, Table Accessories",206-448-2244,84 Pine St.,Seattle,WA,98101,slt01@surlatable.com,www.surlatable.com,"Monday - Saturday 9 a.m. - 6 p.m., Sunday 9:30 a.m. - 6:00 p.m.",Pike Place - North End,"Explore a cook's paradise with over 12,500 items including tableware, cookware, linens, gadgets, and more.<br /><a href=""â€™http://www.surlatable.comâ€™"" target=""â€™_newâ€™""><br /></a>",000000058,0,0
452,Trisons - Chatnarong Suwanchote,"Bicycles, Bookmarks, Photo holders",206-824-6045,20815 25th Ave. S.,Des Moines,WA,98198,nsuwanchote@aol.com,www.alliance-crafts.com,Daily,"North Arcade, Desimone Bridge & on Pike Place","Hand twisted, continuous single wire bikes, bookmarks and also earrings from aluminum wire and colored tubings. New products are pins and earrings, such as sign language â€˜I love you.â€™<br /><br />",000000042,0,0
453,Swanberg Gifts,,206-382-0456,,,,,,,,Main Arcade,,"000000057,000000063",0,0
454,Kobo Art Garden - Joshua Swanson,Glass hearts and glass gifts,206-298-6978,,Seattle,WA,,kobonushi@koboartgarden.com,www.koboartgarden.com,daily,"North Arcade, Desimone Bridge & on Pike Place",<p>Specializing in the perfect gifts for all occasions.</p>,000000036,0,0
455,Sweet Success,,253-859-6393,,,,,,,,Main Arcade,,000000019,0,0
456,"Sweetie's Candy",Candy,206-467-4587,1501 Pike Street #435,Seattle,WA,98101,sweeties2@hotmail.com,www.sweetiescandyland.com,10 am-6 pm daily,DownUnder,"Sweetie's Candy is located in the â€˜Heart and Soulâ€™ of Seattle in the World Famous Pike Place Market carrying all your favorite candies including Jelly Belly's, gummi candies, nostalgic candies and, of course, gifts for all your Sweetie's. Join us on Facebook!<br /><strong><br /></strong>",000000012,0,0
458,Taj Mahal,,206-625-0519,,,,,,,,DownUnder,,000000063,0,0
459,Taxi Dogs,,206-443-1919,,,,,,,,Pike Place - North End,,000000090,0,0
460,Tenzing Momo,,206-623-9837,,,,,,,,Economy Market Building,,"000000056,000000082",0,0
461,Hmong Needlecraft - Chia Thao,"Toy Snakes, Frogs and Lizards",206-931-9162,11853 16th Ave. S.,Seattle,WA,98168,,,Daily 9:30 a.m. - 6:00 p.m.,"North Arcade, Desimone Bridge & on Pike Place",We sell handmade toy animals and Hmong needlework.<br />,000000044,0,0
462,"Thao's Garden",,425-788-4681,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000053,0,0
463,The Confectional Cheesecakes,,206-282-4422,PO Box 99495,Seattle,WA,98139,info@theconfectional.com,www.theconfectional.com,Open daily: 10:00 a.m. - 6:00 p.m.,Triangle Building & Post Alley Market,"Dense rich baked cheesecakes and cheesecake truffles. Thick Colombian hot chocolate.<a href=""â€™http://www.theconfectional.comâ€™"" target=""â€™_newâ€™""><br /></a>",000000010,0,0
464,The Great Wind-Up,Toys & Novelties,206-621-9370,93 Pike St. #201,Seattle,WA,98101,sales@greatwindup.com,www.greatwindup.com,Monday Saturday 10 am - 5 pm; Sunday 11 am - 4 pm,Economy Market Building,"We sell wind-up toys and old-fashioned novelty items for kids and adults.<a href=""â€™http://www.greatwindup.comâ€™"" target=""â€™_newâ€™""><br /></a>",000000094,0,0
465,The Juice Emporium,,206-623-5383,,,,,,,,Triangle Building & Post Alley Market,,000000020,0,0
466,The Pink Door,Restaurant,206-443-3241,1919 Post Alley,Seattle,WA,98101,,http://www.thepinkdoor.net/,"Open Monday-Sunday. Weekdays 11:30am-Midnight, Weekends 11:30am-1am, Sundays 4pm-11pm",Pike Place - North End,"The Pink Door is a restaurant-cabaret where fun and delicious Italian food makes for a memorable experience. The produce-driven menu features organic Northwest vegetables from the farmer's tables and the bar's cocktails are all mixed with freshly pressed fruits. <strong><br /></strong>","000000089,000000088",0,0
467,The Soap Box,"Soaps, Lotions, Fragrant Lotions & Gifts for All",206-441-5680,1916 Pike Place #13,Seattle,WA,98101,soapbox@soapboxltd.com,www.soapboxltd.com,"Monday - Saturday 9 - 6, Sunday 11 - 5",Pike Place - North End,"The Soap Box is a locally owned favorite for over 26 years. Chosen the best place to buy soap by the Seattle Weekly. The Soap Box has always provided customers the finest in private label and European soaps, baths, gifts and personal care products for all ages at a fair price.<a href=""â€™http://www.soapboxltd.comâ€™"" target=""â€™_newâ€™""><br /></a>",000000048,0,0
468,The Souk,,206-441-1666,,,,,,,,Pike Place - North End,,000000023,0,0
469,The Tasting Room - Wines of Washington,"Artisan Wines from Washington, Samples, Wine Related Gifts",206-770-WINE,1924 Post Alley,Seattle,WA,98101,jen@winesofwashington.com,,daily from noon 8 pm,First Avenue & Upper Post Alley,"The Tasting Room features some of Washington States best artisan and hard-to-find wines. For a small fee, wine lovers will be able to taste wines from several Washington State boutique wineries while enjoying the ambiance of a European-style wine cave. Private and corporate events welcome.<br />",000000026,0,0
470,Three Girls Bakery,,206-622-1045,,,,,,,,Corner Market & Sanitary Market,,"000000010,000000087,000000088,000000090",0,0
471,"Tiny's Organics -John McPherson ",Organic Fruit and Organic Smoothies,206 850 3467,669 S Ward Ave  East,Wenatchee,WA,98802,john@tinysorganic.com,www.tinysorganic.com,May through October 7 days a week.,"North Arcade, Desimone Bridge & on Pike Place","<p>Organic peaches, plums, nectarines, cherries, apples, pears, apricots, strawberries.<br /><br />Family owned and operated eastern WA farm specializing in stone fruit and distributing throughout the Puget Sound through Pike Place Market, farmers markets and our CSA service. On the corner of Pike and Stewart outdoors. Interested in selling to restaurants.</p>","000000011,000000013,000000024",0,0
472,Todd Wilson Farms,,509-588-6683,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000013,0,0
573,The Studio,Fine Art Paintings,425-681-6037,DownUnder #312,Seattle,WA,98101,brookewestlund@gmail.com,www.brookewestlund.com,,DownUnder,"A fine art studio &amp; gallery featuring abstract mixed media paintings by Brooke Westlund, Sam Taylor, Byron Towns, and Cairn Pederson. Located in the third floor DownUnder, Space #312.",000000054,0,0
591,Seattle Bagel Bakery,,,93 Pike St. #4,Seattle,WA,98101,,,,Economy Market Building,,000000010,0,0
474,Totem Smokehouse,,206-443-1710,,,,,,,,Pike Place - North End,,000000023,0,0
475,Toulue Garden,,425-396-4510,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000053,0,0
476,Loren Trayes,,206-378-0372,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000032,0,0
477,Turkish Delight,,206-443-1387,,,,,,,,Pike Place - North End,,000000088,0,0
478,Tusong Thao Farm,,253-957-0567,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000053,0,0
480,"Uli's Famous Sausage",Handcrafted Gourmet Sausages and Sausage Sandwiches,206-838-1712,1511 Pike Place,Seattle,WA,98101,uli@ulisfamoussausage.com,www.ulisfamoussausage.com,"Monday - Saturday, 9 am - 6 pm; Sundays 9 am - 5 pm",Main Arcade,"We manufacture and sell a wide variety of authentic German and international handcrafted gourmet sausages such as fresh German Bratwurst, Nuremberg, Thueringer, Portuguese Linguica, Mexican Chorizo, English Bangers, French Merguez, South African Borewors, etc. Sausage sandwiches are also available. All sausages are produced under my personal supervision, Uli Lengenberg, German Master Butcher. Quality is our policy and we do ship nationwide.<a href=""â€™http://www.ulisfamoussausage.comâ€™"" target=""â€™_newâ€™""><br /></a>","000000023,000000088,000000090",0,0
596,Market Lavender - Linda Boitano,"Fresh lavender in season, lavender goat milk soap, lavender goat milk body butter ",253-922-0245,2511 54 Ave E,Fife,WA,98424," marketlavender1@gmail.com",www.marketlavender.com,"Summer hours 9-5 Thu.- Mon., Winter hours Sat. and Sun. 9-5, with the exception of January ",Main Arcade,"<div id=""_mcePaste"" style=""position: absolute; left: -10000px; top: 0px; width: 1px; height: 1px; overflow: hidden;"">In addition to finding fresh lavender on her farm table (when in season), customers can purchase lavender dream pillows, body butter, body mist, soap, swands and sachets.For cooks thereâ€™s culinary lavender and herbes de Provence, a mix of lavender, farm-grown herbs and French gray salt. Foodies especially love the culinary lavender.</div>
<div></div>
In addition to finding fresh lavender on her farm table (when in season), customers can purchase lavender dream pillows, body butter, body mist, soap, swands and sachets. For cooks thereâ€™s culinary lavender and herbes de Provence, a mix of lavender, farm-grown herbs and French gray salt. Foodies especially love the culinary lavender.<br /><br /><br />","000000048,000000053",0,0
481,Umai Sushi and Teriyaki,,206-624-2511,,,,,,,,Economy Market Building,,000000090,0,0
482,Unexpected Productions,Improvisational Theater,206-587-2414,1428 Post Alley,Seattle,WA,98101,info@unexpectedproductions.org,unexpectedproductions.org,Shows are Friday Sunday. Times vary.,Economy Market Building,"Unexpected Productions has been performing in the Market since 1991. Our shows are improvised, based on audience suggestions. Late night comedy fun! All ages!<br />",000000084,0,0
540,Pear Delicatessen & Shoppe,,,,,,,,,,Pike Place - North End,,"000000018,000000088",0,0
483,Seattle Home & Garden Art - Andy Urion,"Candles, Cande Holders, Wall Plaques",206-372-6432,P.O. Box 66066,Seattle,WA,98166,,,,"North Arcade, Desimone Bridge & on Pike Place","Seattle Home &amp; Garden Art candles are very unique, colorful and affordable. The wall plaques have a patina or rust finish. Candles and plaques are pieces from $5 to $50 and can be shipped.<br />",000000042,0,0
597,The Paper Feather  - Jennifer Cullin,"handmade note cards, invitations, journals, postcards",,1520 Western Ave,Seattle,WA,,thepaperfeather@hotmail.com,www.thepaperfeathershop.com,,Western Avenue,"Specializing in cards, gift tags,Â postcards, invitations, journals, and artwork-all handmade with love!Â  Personalized stationary and custom design also available.Â  <br /> <br /><br />",000000063,0,0
485,Va Cha Garden,,425-333-4034,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000053,0,0
487,North Star Trading Company - Patrick Van Dyke,Sheepskin Slippers,800-446-9276,P.O. Box 986,Langley,WA,98260,info@sheepskingoods.com,www.sheepskingoods.com,"Open Daily ","North Arcade, Desimone Bridge & on Pike Place",Handcrafted sheepskin slippers and hats since 1978 at the Pike Place Market.,"000000062,000000063,000000032,000000043",0,0
489,William Michael Vargas,,206-794-6687,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000037,0,0
490,C. Vaughan & Sons - Christine Vaughan,Flour Sack Towels & Matching Aprons,425-226-9847,18653 120th Avenue S.E.,Renton,WA,98058,,,2 days a week 44 weeks of the year. Call to find out which days on any given week,Main Arcade,"Old-fashioned flour sack dish towels just like Grandma used to have! 100% cotton, very absorbent, completely machine washable. These are hand silkscreened with original designs by Northwest artist Christine Vaughan. Matching cotton/poly blend aprons are also available.<br />",000000038,0,0
538,Touch Worldwide,,,,,,,,,,Pike Place - North End,,000000069,0,0
491,Mary Rosary Victa,,206-366-0452,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000043,0,0
492,Villanueva Arts - Jackie/Louville Villanueva,,206-623-5452,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000037,0,0
493,Vilog Farm,,253-854-1738,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000053,0,0
494,Virginia Inn,,206-728-1937,,,,,,,,First Avenue & Upper Post Alley,,"000000089,000000088",0,0
496,Wagner Architects,Architecture Planning,206-448-2528,1916 Pike Place #221,Seattle,WA,98101,rw@wagnerarchitects.com,www.wagnerarchitects.com,Weekdays,Pike Place - North End,,000000067,0,0
497,Wanderers Mail Service,,206-441-5678,1916 Pike Pl. Ste 12,Seattle,WA,98101,wanderers1909@msn.com,www.wanderersmailservices.com,,Pike Place - North End,Fax:<br />206.441.9645<br /><br />Toll Free:<br />1.800.441.5675<br />,000000073,0,0
498,Watson Kennedy,,206-443-6281,,,,,,,,First Avenue & Upper Post Alley,,000000063,0,0
499,Welt & Welt - Mary Welt,,,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000041,0,0
500,North Country Woolgatherers - Margaret A. Wheeler,,206-526-2178,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000034,0,0
502,Ralph Widman Photgraphy,Photography and Fine Art Prints,206-297-7476,2847 NW 64th St.,Seattle,WA,98107,rwidman@hotmail.com,,Thursday through Monday,"North Arcade, Desimone Bridge & on Pike Place","Ralph Widman specializes in Painterly Photography which gives a new dimension to his Seattle subjects. His artwork ranges from traditional photos, to vintage Polaroid Transfer Art, to colorfully painted digital art. His creative work has been featured on the Year 2000 and 2003 Pike Place Market poster and NBC's â€˜Frasierâ€™ TV show.<br />",000000041,0,0
503,John Wiley Photography,Photographs Matted & Framed,206-329-4750,PMB 12 - 241 1916 Pike Place,Seattle,WA,98101,cappwiley@gmail.com,www.johnwileyphotography.com,Thursday - Sunday,"North Arcade, Desimone Bridge & on Pike Place","John Wiley Photography has been in business at Pike Place Market since 1985. I sell photographs of Seattle and Washington State. I use medium and large format cameras for high quality prints which I make myself.<a href=""â€™http://www.johnwileyphotography.comâ€™"" target=""â€™_newâ€™""><br /></a>",000000041,0,0
504,Phun Studios - Norman & Lulu Williams,,253-891-1859,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,,0,0
527,Gradwohlâ€™s Happy Mountain Farm Beef,"Jerky, Pepperoni, Beef Sticks and Gift Baskets",(253) 631-1911,25204 156th Ave SE,Covington,WA,98042,info@minicattle.com,www.happymountainfarm.com,Wednesday through Saturday,"North Arcade, Desimone Bridge & on Pike Place","<p>Gradwohlâ€™s Happy Mountain Farm is a 46 acre farm near Kent, WA. The farm originated in 1966 as a grass fed miniature cattle farm. Of the 26 breeds of mini cattle worldwide, 18 have been developed on this farm.</p>",000000021,0,0
528,Willapa Hills Sheep Creamery,,360-291-8815,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,"000000015,000000023",0,0
529,Blue Rose Dairy - David & Rhonda Rider,Chevres and Feta,360-785-0319,123 Rayburn Rd. W.,Winlock,WA,98596,,www.bluerosedairy.com,Friday all Summer,"North Arcade, Desimone Bridge & on Pike Place",<p>Goat dairy and cheese processing. North Arcade just south of Moon Valley Honey.</p>,000000015,0,0
532,Maltby Produce Market / Marshland Orchards,"Produce, wine, cider",206-930-0007,9322 196th St. SE,Snohomish,WA,98296,liesa@flowerworldusa.com,mpmcsa.org,"Wednesday, Friday, Saturday, and Sunday","North Arcade, Desimone Bridge & on Pike Place","<p>We are a local farm in Snohomish County who produces an extensive variety of fruit &amp; produce which we bring weekly to the Market. We also produce fresh pressed cider, dried herbs, and our own vinegars.</p>
<p>Varieties of produce: leafy greens, apples, root veggies, pears, berries, herbs, squash, eggs, cider, and wine.</p>","000000020,000000025",0,0
506,"Hannah's Stoneware - Hannah Willis",,360-871-4832,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000031,0,0
507,Spoonman - James D. Wilson,Spoonman,206-824-6268,,,,,,,"9:00 am to 5:00 pm Several days, always Week-Ends","North Arcade, Desimone Bridge & on Pike Place","Hand carved Wooden Spoons. Highly functional, strong, and virtually stain proof. Hardrock Maple, Cherry, Walnut, Birdseye. Accurate measures Tablespoon, half-cup, cup. Spurtles and Salad Sets. Truly wonderful Art For The Kitchen. <br />",000000045,0,0
508,Kristin Wilson,Silver Pins & Earrings,,"PMB 275, 1916 Pike Place",Seattle,WA,98101,,,,"North Arcade, Desimone Bridge & on Pike Place","Flat shiny silver pins and earrings in the shape of whimsical animals, angels, women and objects.<br />",000000037,0,0
509,Gone to Pot - Nancy Wilson,,253-759-3350,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000031,0,0
510,"Willey's Crafts - Ward Wilson",,206-313-1689,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000043,0,0
511,Carol Wolf,,,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000035,0,0
513,Woodinville Valley Farm,,425-333-4906,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000053,0,0
514,Woodring Northwest,,206-340-2705,,,,,dale@woodringnorthwest.com,www.woodringnorthwest.com,Open daily from 9 a.m. to 6 p.m.,Main Arcade,"Since 1992, we have made the Northwestâ€™s finest specialty foods with over 40 varieties of Woodring preserves, marmalades, chutneys and pickles.Â  Our artisan chocolate and caramel sauces are made with the freshest ingredients that make the perfect gift.Â  Enjoy the local Northwest specialties from Woodring at the Pike Place Market.","000000020,000000023",0,0
515,"Xai Cha's Farm","Fresh Flowers, Dry Flowers & Vegetables",206-723-8004,4648 S. Frontenac St.,Seattle,WA,98118,,,Every day,"North Arcade, Desimone Bridge & on Pike Place","Xai Cha's farm is six acres of beautiful flowers and green fresh vegetables. The breath taking rows of colorful flowers bloom vigorously in the summer. Great site! <br />","000000025,000000053",0,0
517,Conscious Wear,"Eco-Friendly Clothing, Woolens, Fabrics",206-682-1629,"4th level DownUnder, Space #402",Seattle,WA,98101,,wearconscious@yahoo.com,Daily 10 am - 6 pm,DownUnder,"<p>Eco-friendly clothing made of hemp, wool, khaki cotton, fine wool. Craft, jewelry and hats.</p>",000000050,0,0
520,"Youa Her and Ka Ying's Garden",,425-398-8599,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000053,0,0
521,Zebra Club,,206-448-7452,,,,,,,,First Avenue & Upper Post Alley,,000000050,0,0
522,Olympic View Design - Mary & Brad Zempel,"Fused Dichroic Glass Jewelry, Paperweights, & Venetian Glass & Sterling Rings & Necklaces",206-522-4388,8113 Latona Ave. N.E.,Seattle,WA,98115,,,"Monday & Tuesday, Thursday Saturday","North Arcade, Desimone Bridge & on Pike Place",Handcrafted dichroic glass and venetian glass jewelry. Most designs are wire-wrapped in sterling silver or 14K gold filled. Designs are abstract collages or etched.<br />,000000037,0,0
547,Pike Market Senior Center,,206-728-2773,,,,,,,,LaSalle,,000000069,0,0
565,Art of Wings - Meghann Frickberg,Hats and whimsical accessories,,,,,,info@artofwings.com,www.artofwings.com,January-April,"North Arcade, Desimone Bridge & on Pike Place","<p>Description: Fun, furry hats made with luxurious upholstery fabrics and funky faux fun.</p>","000000027,000000029",0,0
556,Wendy Norrell,,206-402-8973,,,,,,,,,,000000044,0,0
